facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Community HC III,waAFO9dc0Rz,HC III,PFP,0.893732,33.50526,Busoga,Functional
Dr. Ambrosoli HC III,HzWHiZFqOpb,HC III,PNFP,0.892673,33.506836,Busoga,Functional
Dr. Kibirige's  Clinic HC III,civVCpMCC6q,HC III,PFP,NA,NA,Busoga,Non-Functional
Genesis Psychiatric Clinic HC II,LMCPij5l9WO,HC II,PFP,NA,NA,Busoga,Non-Functional
Kaliro Flep HC II,JOD4jzkAQIJ,HC II,PNFP,0.89193,33.508945,Busoga,Functional
Kaliro Medical Centre HC III,SfyR6Xi56ox,HC III,PFP,NA,NA,Busoga,Non-Functional
Kaliro Police HC II,YmJQuEhzYcy,HC II,GOV,NA,NA,Busoga,Functional
Kaliro Prison HC II,ZAEVkGDNJbq,HC II,GOV,NA,NA,Busoga,Functional
Kaliro Town Council HC II,akGUnEvfeLd,HC II,GOV,0.892381,33.505087,Busoga,Functional
Mukwano Medical Clinic HC II,c3SYriDFRR6,HC II,PFP,0.889278,33.503783,Busoga,Functional
Musana Community Health Centre IV,MfUvm4OTZRW,HC IV,PFP,NA,NA,Busoga,Functional
Reproductive Health Uganda (Kaliro) HC II,NzqOno6JTBr,HC II,PNFP,NA,NA,Busoga,Non-Functional
Smart Choice Health Services HC III,ppUshP0uu1p,HC III,PFP,0.893112,33.504135,Busoga,Functional
St. Francis Budini HC III,EYPlRLvDGxp,HC III,PNFP,0.916622,33.513603,Busoga,Functional
St. Moses Clinic,L0Kkfr9jHum,HC II,PFP,NA,NA,Busoga,Non-Functional
St. Peters Medical Centre HC III,vIRqBsPtb6c,HC III,PFP,NA,NA,Busoga,Functional
Kasokwe HC II,b2C43iNW4sH,HC III,GOV,0.932717,33.515074,Busoga,Functional
Kaliro Maternity Clinic HC III,OvnzdYzqHrm,HC III,PFP,NA,NA,Busoga,Non-Functional
Kisinda HC II,gipIKtfnrU5,HC III,GOV,NA,NA,Busoga,Functional
Kanankamba Flep HC II,NYYthFLhM23,HC II,PNFP,0.926713,33.46953,Busoga,Functional
Namugongo HC III,aNs3syyPTb1,HC III,GOV,0.892511,33.470669,Busoga,Functional
Nabikooli HC II,Xm8N4qPmhQh,HC II,GOV,0.928025,33.434691,Busoga,Functional
Kern HC II,bOLLUrgRJES,HC II,PFP,NA,NA,Busoga,Non-Functional
Namwiwa HC III,tcaAIOTzAjy,HC III,GOV,1.091546,33.55317,Busoga,Functional
Ernest Christian Community Medical Centre,ITeLKXzjm0z,HC III,PFP,NA,NA,Busoga,Functional
Nansololo Flep HC II,aEYd4PTcYr9,HC II,PNFP,1.040754,33.398074,Busoga,Functional
Nawampiti Dorudo HC II,NlotJOaRy0K,HC II,PNFP,1.127829,33.359176,Busoga,Functional
Nawaikoke HC III,W8gbvIzhIuL,HC III,GOV,1.089982,33.406518,Busoga,Functional
Nabulezi HC II,tblUABgAaZA,HC II,PNFP,1.060894,33.045597,Busoga,Functional
Namaira HC II,aBPPyVGRNyh,HC II,GOV,1.005485,33.065456,Busoga,Functional
Mofla Medical Centre HC II,u8Zs7ya0k9o,HC II,PFP,NA,NA,Busoga,Functional
Kawaga HC II,aa2fHwZinjk,HC II,GOV,1.064519,33.122663,Busoga,Functional
Balawoli HC III,X0BZOCXmDkj,HC III,GOV,1.032236,33.099937,Busoga,Functional
Bugulumbya HC III,Pm7k3OLfbXA,HC III,GOV,0.793753,33.213866,Busoga,Functional
Buwoya HC II,uCbdfXDN1zW,HC II,GOV,0.812091,33.237901,Busoga,Functional
Bugulumbya Flep HC II,ptjWwKVSEsQ,HC II,PNFP,0.812814,33.187091,Busoga,Functional
God Cares HC II,pxOKxse00iC,HC II,PFP,0.848462,33.248442,Busoga,Functional
Bulopa HC III,gNdlN0CmZX2,HC III,GOV,0.846153,33.252978,Busoga,Functional
Butansi HC III,nWJKeP8N21c,HC III,GOV,0.925513,33.075551,Busoga,Functional
Nabirama HC II,zS5zIF13N8K,HC II,GOV,0.973355,33.055452,Busoga,Functional
Bugeywa HC II,b9niqLqoyqP,HC II,PNFP,0.904204,33.033458,Busoga,Functional
Kasolwe HC II,DjgbWcdzpkC,HC II,GOV,1.137732,33.083791,Busoga,Functional
Kibuye HC II,KVr6XH80o39,HC II,GOV,1.162248,32.979214,Busoga,Functional
Kiige HC II,Xh5eLA8vMYG,HC II,GOV,1.18006,33.040474,Busoga,Functional
Kagumba HC III,gvwH5yT6NrE,HC III,GOV,1.114611,33.025555,Busoga,Functional
Kasambira HC II,Z2X4PeBAA5G,HC II,GOV,0.793298,33.145622,Busoga,Functional
St. Kizito Kiyunga HC II,rMRNQLVmpYB,HC II,PNFP,0.784236,33.067669,Busoga,Functional
Helping Hands HC II,Jwm5lGVgV7r,HC II,PFP,0.675993,33.078773,Busoga,Non-Functional
Kisozi Health Centre II,uUljtbyxiPO,HC II,GOV,NA,NA,Busoga,Functional
Kiyunga HC II,d6LKSCl9Pq7,HC III,GOV,0.780084,33.070681,Busoga,Functional
Ssenyonjo Health Centre HC II,eT9EitJKnl9,HC II,PFP,0.736371,33.079854,Busoga,Functional
Kisozi Flep HC III,s1LH73FP6Ck,HC III,PNFP,0.749116,33.080075,Busoga,Functional
Child and Family HC II,ls1qw0oUS2X,HC II,PFP,0.928187,33.192206,Busoga,Functional
Kitayunjwa HC III,UhQMDsDfW85,HC III,GOV,0.892485,33.160258,Busoga,Functional
Naminage HC II,T0oqCwE0vOw,HC II,PNFP,0.87249,33.189461,Busoga,Functional
Namisambya HC II,SyvXEPay46Q,HC II,PNFP,0.88364,33.150763,Busoga,Functional
Nawango Orthodox HC II,ybcveLb40hN,HC II,PNFP,0.896613,33.180424,Busoga,Non-Functional
Budhatemwa HC II,M7IdNzIwa32,HC II,PNFP,0.839411,33.158016,Busoga,Functional
Nankandulo HC IV,uPAnapLaFYh,HC IV,GOV,0.679316,33.077648,Busoga,Functional
Bubago HC II,iTkVbN1IERm,HC III,GOV,0.719762,33.100061,Busoga,Functional
Kiyunga Bukakande HC II,eGnEYY7m8vD,HC II,GOV,0.814848,33.139968,Busoga,Functional
Mother Kevin HC III,DLHAeBCBkdX,HC III,PNFP,NA,NA,Busoga,Functional
Buluya HC II,nM0hEumLl8G,HC II,GOV,0.831096,33.104951,Busoga,Functional
Mbulamuti HC III,aU7ebDxE9vM,HC III,GOV,0.846599,33.052915,Busoga,Functional
Nabwigulu Prison Clinic,OeZIomaa5d1,HC II,GOV,NA,NA,Busoga,Functional
Namunyingi HC II,PeKgOppv6Lo,HC II,GOV,1.008892,33.099428,Busoga,Functional
Nabirumba HC III,BXdPG3XpRk8,HC III,GOV,1.005485,33.170574,Busoga,Functional
Kasozi HC II Ngo,vDgKm6DxfXD,HC II,PNFP,NA,NA,Busoga,Non-Functional
Malugulya HC II,w2MZEIgK2rd,HC II,PNFP,0.915334,33.01163,Busoga,Functional
Namasagali HC III,xXyZHTAldd9,HC III,GOV,1.007597,32.951466,Busoga,Functional
Nawankofu HC II,BkHWB9QXVou,HC II,GOV,1.00812,33.030536,Busoga,Functional
Country Side HC II,xbPDAfUJaWQ,HC II,PNFP,1.051851,33.016506,Busoga,Functional
Kinu HC II,YCfOSdtGoec,HC II,GOV,0.957606,33.299175,Busoga,Functional
Kyeeya HC II,QQ48OF4SR47,HC III,GOV,0.967586,33.22784,Busoga,Functional
Kinawampere HC II,aINqVBxAkXr,HC II,GOV,0.886151,33.23176,Busoga,Functional
Pigeon General Medical Centre HC II,mMBSETGkWgO,HC II,PFP,0.924078,33.265988,Busoga,Functional
Namwendwa HC IV,zyI8GDUVYdE,HC IV,GOV,0.920582,33.248148,Busoga,Functional
Bupadhengo HC III,ECSAxXG3JMh,HC III,GOV,0.705382,33.159886,Busoga,Functional
Nawanyago Prison Clinic,GA0249i0Bzz,HC II,GOV,NA,NA,Busoga,Functional
Nawantumbi HC II,UD1BUpcjYtc,HC II,GOV,0.769947,33.145482,Busoga,Functional
Bupadhengo Flep HC II,Lgs45wMr4Ua,HC II,PNFP,0.717642,33.158659,Busoga,Functional
Nawanyago HC III,tbeQC8kTgVd,HC III,PNFP,0.738639,33.148362,Busoga,Functional
Kamuli Youth Centre Clinic HC II,lWTcvquVxC0,HC II,GOV,0.960726,33.120252,Busoga,Functional
Dungu Clinic HC II,N9bldmcAAXQ,HC II,PFP,NA,NA,Busoga,Non-Functional
Family Nursing Home HC III,lCNjvOwBgzK,HC III,PFP,0.94017,33.119847,Busoga,Functional
Fellowship Medical Centre HC III,avKz7P8ctz4,HC III,PNFP,0.944297,33.12641,Busoga,Functional
Kamuli Health Care Emergency HC III,alRiCwuGAG4,HC III,PFP,0.949387,33.12738,Busoga,Functional
Kamuli Mission Hospital,Zix3B1axH9x,General Hospital,PNFP,0.931823,33.128516,Busoga,Functional
Kamuli Prisons HC II,MbDNuTAMTyR,HC II,GOV,0.960891,33.118697,Busoga,Functional
Mase Medical Centre HC II,MuEEyevRWNS,HC II,PFP,0.942902,33.128044,Busoga,Functional
Premier Medical Centre HC III,dW9JP4uSm97,HC III,PFP,0.94046,33.121533,Busoga,Functional
St. Francis Medical Centre (Kamuli) HC II,K4vcVLxpP5W,HC II,PFP,0.942425,33.124379,Busoga,Functional
Kamuli Flep Vsc HC II,oc8ujb45hAw,HC II,PNFP,0.945971,33.123779999999996,Busoga,Functional
Kamuli Hospital,LVFyV61bpdi,General Hospital,GOV,0.947501,33.121326,Busoga,Functional
Gofine Clinic HC II,dTp3hFJe2Mg,HC II,PFP,0.947713,33.121862,Busoga,Functional
Kamuli Police HC II,Y7Bm1DULPCy,HC II,GOV,0.94577,33.121512,Busoga,Functional
Musana Community HC IV,fjAv3xEyJDY,HC IV,PNFP,NA,NA,Busoga,Functional
Busota HC III,a7iTUfqFKUY,HC III,GOV,0.901063,33.10805,Busoga,Functional
Hope Medical Centre HC II,jMhZSQG44HV,HC II,PFP,NA,NA,Busoga,Functional
Luzinga Flep HC II,ajRh92ixvsF,HC II,PNFP,0.717482,33.213984,Busoga,Functional
Mirembe Medical Centre HC II,jGREJcjBUb4,HC II,PFP,0.706031,33.217195,Busoga,Functional
Nawandyo HC II,XvNvwaRITIS,HC III,GOV,0.770631,33.17819,Busoga,Functional
St. Catherine HC II,rxZ1ArHoehw,HC II,PFP,0.695924,33.200595,Busoga,Functional
Lulyambuzi HC III,Tb7BdBuiIn8,HC III,GOV,0.743018,33.224778,Busoga,Functional
Luzinga HC II,ivjYaDU4t3T,HC II,GOV,0.703481,33.214848,Busoga,Functional
Busalamu Ngo HC II,PuSvMFDx1H6,HC II,PNFP,0.66794,33.391001,Busoga,Functional
Buwologoma HC II,UJCOxPECEO7,HC II,GOV,0.724969,33.392849,Busoga,Functional
Cure Medical Centre HC II,LBGJIu5yim8,HC II,PFP,0.67352,33.384281,Busoga,Functional
Suubi HC III,sCyAs9yytOk,HC III,PNFP,0.684935,33.353229,Busoga,Functional
Bukanga HC III,edqx4oFg95R,HC III,GOV,0.70822,33.357892,Busoga,Functional
Busalamu Gvt HC II,aDJA0BBNSjf,HC II,GOV,0.671157,33.38643,Busoga,Functional
Bukoova HC III,d6cSq5xJr84,HC III,GOV,0.894952,33.350705,Busoga,Functional
Budhana HC II,upJ4ORiIFxs,HC II,PNFP,0.839604,33.307136,Busoga,Functional
Bulalu HC III,YNfuySwUSwY,HC III,GOV,0.866805,33.322466,Busoga,Functional
Busanda HC II,aKyI8EjjSd7,HC II,GOV,0.926155,33.395586,Busoga,Functional
Buyoga HC II,lZ0jegnJbzh,HC II,PNFP,0.92098,33.36238,Busoga,Non-Functional
Naigobya Lutheran HC II,OeJNhyifqPp,HC II,PNFP,0.802379,33.362272,Busoga,Functional
Naigobya Udha HC II,L3C3YjvXtRE,HC II,PNFP,0.8209,33.364,Busoga,Functional
Nairika HC II,P6OUk7gIEv2,HC II,GOV,0.840511,33.349724,Busoga,Functional
Nawansega HC III,JBHKUfSjfy3,HC III,PNFP,0.90645,33.330857,Busoga,Functional
Pearl Diagnostic Clinic,NUGrnUsiqje,HC II,PFP,0.924954,33.393972,Busoga,Functional
Bukendi HC III,oBJdkxGcVbN,HC III,GOV,0.761019,33.362285,Busoga,Functional
Nakabugu Police HC II,CsKbpZmPZK6,HC II,GOV,0.797071,33.311904,Busoga,Functional
Nana HC II,EUE5ld3anIE,HC II,PFP,1.043024,33.359158,Busoga,Functional
Bugambo HC II,VTki8kgpnbt,HC II,GOV,0.968803,33.395209,Busoga,Functional
Ikumbya HC III,Hw81fhqydaB,HC III,GOV,0.982654,33.32431,Busoga,Functional
Inuula HC II,SkhiXQMswFb,HC II,GOV,0.951985,33.374389,Busoga,Functional
Nantamali HC II,IjR2rBuQvqr,HC II,GOV,0.420464,33.204446,Busoga,Functional
Nawanyago HC II,MldTbcj8rBL,HC II,GOV,0.927741,33.307296,Busoga,Functional
Ntayigirwa HC II,ZFZLxm9Sg8l,HC II,GOV,1.044186,33.333757,Busoga,Functional
Kalyowa HC II,OMxnV3FYIU9,HC II,GOV,0.773564,33.269312,Busoga,Functional
Butogonya HC II,EU0Y5UzmqnB,HC II,GOV,0.686026,33.240437,Busoga,Functional
Boorch HC II,Hdf6312jYMP,HC II,PNFP,0.756156,33.270076,Busoga,Functional
Kibinga HC II,GKKKgh0tu8d,HC II,GOV,0.719855,33.267456,Busoga,Functional
Kiwalazi HC II,pAVQjcGnvWV,HC II,GOV,0.741469,33.292582,Busoga,Functional
Nawanyago Ngo HC II,JwSwHr0F0MJ,HC II,PNFP,0.681398,33.250148,Busoga,Functional
Irongo HC III,DHRgoZsi4Mx,HC III,GOV,0.735219,33.251335,Busoga,Functional
St. Claret HC III,KdA1k7mlyJ2,HC III,PNFP,-0.442885,30.403894,Busoga,Functional
Kiyunga HC IV,a14sgIjcCoT,HC IV,GOV,0.766158,33.331436,Busoga,Functional
Kiyunga Prison HC II,yPTGuXpZMGB,HC II,GOV,NA,NA,Busoga,Functional
Nakiswiga HC II,c8x0zJDdow6,HC II,GOV,0.731312,33.300651,Busoga,Functional
Nawampiti (Nawampiti) HC II,qIsuPTWNldp,HC II,GOV,0.695928,33.302482,Busoga,Functional
Ikonia HC III,BaAs4hm4jc7,HC III,GOV,0.686628,33.260725,Busoga,Functional
Luuka Community HC II,ixEWdKHeLOK,HC II,PFP,0.695325,33.301466,Busoga,Functional
Busiiro HC II,UDmQNAw74oH,HC II,GOV,0.651477,33.326543,Busoga,Functional
Itakaibolu HC II,DM88HSXKDde,HC II,GOV,0.640819,33.359076,Busoga,Functional
Lwaki HC II,ajyFjFHuOre,HC II,GOV,0.675726,33.410959,Busoga,Functional
Mawundo HC III,WeIIG6Cxs4E,HC III,PNFP,0.588551,33.409412,Busoga,Functional
Boorch HC III,Yhk8Jfw22H9,HC III,PFP,NA,NA,Busoga,Functional
Waibuga HC III,aA2zaYJW1YT,HC III,GOV,0.629566,33.382736,Busoga,Functional
Baitambogwe HC III,dBJMmXzJwYi,HC III,GOV,0.555824,33.408737,Busoga,Functional
Buluba Hospital,O6TYEDR7sjP,General Hospital,PNFP,0.493149,33.385239,Busoga,Functional
Bute HC II,aPXQhyTI3oq,HC II,GOV,0.576828,33.384292,Busoga,Functional
Namusenwa HC II,ZApo7f6AObR,HC II,GOV,0.55789,33.372228,Busoga,Functional
Kauma Medical Centre,KDFo3P72P9d,HC II,PFP,NA,NA,Busoga,Functional
Kityerera HC IV,W65MlPtBlmF,HC IV,GOV,0.327594,33.51883,Busoga,Functional
Smart Choice Medical Centre,ACSxpJX5LxM,HC II,PFP,NA,NA,Busoga,Functional
Hope Medical Centre,FP2aDFL0opz,HC II,PFP,NA,NA,Busoga,Functional
Hope Medical Centre,QsHpbz1knvh,Clinic,PFP,NA,NA,Busoga,Non-Functional
Nawampongo HC III,W8iHiYGNTUM,HC III,PNFP,0.340048,33.638436,Busoga,Functional
Bugoto HC II,FICwy0lTFNW,HC II,GOV,0.320747,33.62793,Busoga,Functional
Busira HC II,cBT4skCUyC3,HC II,GOV,0.393763,33.675143,Busoga,Functional
Buyugu HC II,OPOuhWyA5PX,HC III,GOV,0.355292,33.696653,Busoga,Functional
Mairinya HC II,dDGnJy0fVxF,HC II,PNFP,0.389252,33.688888,Busoga,Functional
Bukatube HC III,Rx8u7WLhn7R,HC III,GOV,0.402199,33.439744,Busoga,Functional
Kyando HC II,FPENxnEHmc7,HC II,PNFP,0.435337,33.431024,Busoga,Functional
Buyemba HC II,TmzJ0R3LTy5,HC II,PNFP,0.427615,33.465984,Busoga,Functional
Bukaleeba HC II,LUBH6P4iI1O,HC II,GOV,NA,NA,Busoga,Functional
Kaluba HC III,GTYUYJ2Ueyu,HC III,PNFP,0.391054,33.526507,Busoga,Functional
Busaala HC III,ayit7T8VnwQ,HC III,GOV,0.36663,33.535323,Busoga,Functional
Buwaya HC II,lCEffRvoU53,HC II,PNFP,0.525001,33.503845,Busoga,Functional
Buwaiswa HC III,uja4Tx4IR8w,HC III,GOV,0.524812,33.52103,Busoga,Functional
Bwondha HC II,aHrBkRnFBmb,HC II,GOV,0.173708,33.565898,Busoga,Functional
Nkombe (Imanyiro) HC III,akPhsrP77Ae,HC III,GOV,0.448264,33.410536,Busoga,Functional
Imanyiro Prison Clinic,BNQAUcLJ6qj,HC II,GOV,NA,NA,Busoga,Functional
Healing Grace Medical Centre,gNDgPvTzRqH,Clinic,PFP,NA,NA,Busoga,Functional
Healing Grace Medical Centre,bqyLf5rmg3W,HC III,PFP,NA,NA,Busoga,Functional
Healing Grace Medical Centre,KoskE9810WZ,HC III,PNFP,NA,NA,Busoga,Functional
Mayuge Community Health Clinic,fRHlNr8B7Qf,HC II,PFP,NA,NA,Busoga,Functional
Bwiwula HC II,agZi79Er2GX,HC II,GOV,0.43854,33.455983,Busoga,Functional
Bufulubi Prison HC II,gid2cWEy2rv,HC II,GOV,0.484061,33.424353,Busoga,Functional
Magada HC II,arIRCXLdLpv,HC II,GOV,0.530899,33.468636,Busoga,Functional
Sagitu HC II,jSNmUpGrQMN,HC II,GOV,-0.0093,33.65256,Busoga,Functional
Masolya HC III,FJF7Vx7pjWL,HC III,GOV,NA,NA,Busoga,Functional
Jagusi HC III,xvsvbPNHC2I,HC III,GOV,0.12475,33.57965,Busoga,Functional
Kyoga HC II,qIZ5LRWbGhE,HC II,GOV,0.401001,33.587714,Busoga,Functional
Namalege HC II,NstnCQR0ZCU,HC II,GOV,0.377944,33.592519,Busoga,Functional
Bwalula HC II,WyB0okmGKma,HC II,GOV,0.452415,33.621721,Busoga,Functional
Kigandalo HC IV,TOwFMUTd1XN,HC IV,GOV,0.389549,33.621722,Busoga,Functional
Kigandalo Prison Clinic,Yh1BzXBQqWd,HC II,GOV,NA,NA,Busoga,Functional
Bugulu HC II,gXxNhBepMX1,HC II,GOV,0.402194,33.638471,Busoga,Functional
Wandegeya HC II,DaUdxUUVqCJ,HC II,GOV,0.348424,33.570265,Busoga,Functional
Kitovu HC II,aoNyMeWn6YC,HC II,GOV,0.341637,33.472455,Busoga,Functional
Kityerera Prison Clinic,OF7Spq6EWfw,HC II,GOV,NA,NA,Busoga,Functional
Sunrise Clinic HC II,YV7y1jVps8G,Clinic,PFP,0.356538,33.536478,Busoga,Functional
Tujje Medical Clinic HC II,n2UWmVWhQJ3,HC II,PFP,NA,NA,Busoga,Functional
Wabulungu HC III,u5jXNGfi96o,HC III,GOV,0.524056,33.347353,Busoga,Functional
Bachi Medical Clinic HC II,BZnjlWdw7cL,Clinic,PFP,0.52271,33.348316,Busoga,Functional
Magamaga Barracks HC III,a1C0sK4I6RS,HC III,GOV,0.509618,33.340818,Busoga,Functional
Magamaga Domiciliary Clinic HC II,uNeAgPDqNxT,Clinic,PFP,0.51776199999999994,33.345484,Busoga,Functional
St. Josephine Clinic,oIyPA3rpL0t,HC II,PFP,NA,NA,Busoga,Functional
Namoni HC II,DUDZxVy6oKw,HC II,GOV,0.278972,33.419716,Busoga,Functional
Malongo HC III,ao6V9sOp2DA,HC III,GOV,0.226373,33.485169,Busoga,Functional
Blue Medical Clinic,yQR0hnREV7t,HC II,PFP,NA,NA,Busoga,Functional
Rapha Medical Clinic,Grizxll7Z5i,HC II,PFP,NA,NA,Busoga,Functional
Bacathy Clinic HC II,MenDHJ5T9TA,Clinic,PFP,0.456316,33.479623,Busoga,Functional
Bainho General Medical Care,ApFb8QxbMmc,HC II,PFP,NA,NA,Busoga,Functional
Bardf Clinic HC II,hNkgEQv1B6n,Clinic,PFP,0.45306,33.483204,Busoga,Functional
Canaan Medical Centre HC II,E9i9VFFjcoe,HC II,PFP,NA,NA,Busoga,Functional
Ikulwe Prison HC II,idhJ0PtGIXM,HC II,GOV,NA,NA,Busoga,Functional
J. K. Pancrass Medical Clinic,yDsIVwnQTnb,Clinic,PFP,0.456551,33.481908,Busoga,Functional
Lameka Clinic HC II,nOaWaKxKCpC,Clinic,PFP,0.444916,33.481395,Busoga,Functional
Mayuge Doctors' Plaza Medical Centre,Xg0Ged1Jcng,HC III,PFP,NA,NA,Busoga,Functional
Mayuge HC IV,qkq6TBG0tnA,HC IV,GOV,0.460648,33.477816,Busoga,Functional
Mayuge Police Clinic HC II,zu9A2R0EdjG,HC II,GOV,NA,NA,Busoga,Functional
Mercies Clinic HC II,zDswtMT2PM0,Clinic,PFP,0.459577,33.47907,Busoga,Functional
Sam Medical Clinic,FqLM2WtYXDc,Clinic,PFP,0.455682,33.483305,Busoga,Functional
St. Sosi Peter Medical Centre Mayuge,Ze7Gtfvokdw,HC II,PFP,NA,NA,Busoga,Functional
True Image Medical Centre,VKtgNboWvmA,Clinic,PFP,0.461434,33.482712,Busoga,Functional
Maina HC II,nzfJdwZuyr8,HC II,PNFP,0.4543,33.508933,Busoga,Functional
Muggi HC III,ac4kdbslWxB,HC III,GOV,0.467053,33.543659,Busoga,Functional
Wamulongo HC II,tl4nhPJTSA0,HC II,GOV,0.494782,33.522684,Busoga,Functional
Kasutaime HC II,EoHnqQ9tho5,HC II,GOV,0.442005,33.556128,Busoga,Functional
Busuyi HC II,XK9RFXZJrFx,HC II,GOV,0.445229,33.331476,Busoga,Functional
Ntinkalu HC II,PpdVthivLyS,HC II,GOV,0.452963,33.296133,Busoga,Functional
St. Camillus Medical Centre,nNZTeyNCD7C,HC II,PNFP,NA,NA,Busoga,Functional
Lugala Community HC II,zSvdFQRU9Xw,HC II,PFP,0.220902,33.88973,Busoga,Non-Functional
Lugala HC II,qzuX96cewmK,HC II,GOV,0.19685,33.895304,Busoga,Functional
Sednet HC II,EHJGNTovyjU,HC II,PFP,0.200107,33.910439,Busoga,Non-Functional
Lico HC III,CnzSBNkUBIH,HC III,PFP,0.18681,33.854654,Busoga,Functional
Busiro Church of God HC III,s3KGtzqaMyJ,HC III,PNFP,0.193921,33.865622,Busoga,Functional
Bujwanga HC II,rQ56RjtAmYQ,HC II,GOV,0.223492,33.854137,Busoga,Functional
Buchumba HC II,g3Jd6rCEYTc,HC II,GOV,0.207397,33.910586,Busoga,Functional
Banda HC III,eAfaPMGjisn,HC III,GOV,0.247824,33.886551,Busoga,Functional
Banda HC III,vIy4B3pJmaQ,HC III,GOV,1.090128,31.856199,Busoga,Functional
Buyombo HC II,pLbsnCMz2UB,HC II,GOV,0.252113,33.854521,Busoga,Functional
Isinde HC II,tLN9WUS83FH,HC II,GOV,0.295763,33.83774,Busoga,Functional
Dohwe HC II,uR2pjJIMiTl,HC II,GOV,0.300014,33.779928,Busoga,Functional
Mpanga HC II,ByENsUmShVG,HC II,PFP,0.275229,33.700617,Busoga,Non-Functional
Bukimbi HC II,qWjJEUikVGR,HC II,GOV,0.27584,33.725898,Busoga,Functional
Bugana HC II,WNrSmg2aMGz,HC III,GOV,0.179597,33.825995,Busoga,Functional
Bugana HC III,m4Ab91z5Jcf,HC III,GOV,2.065025,31.506076,Busoga,Functional
Namayuge HC II,aPBis8KBjOJ,HC II,GOV,0.458481,33.888282,Busoga,Functional
Buswale St. Matia HC III,ayBh8ous7GK,HC III,PNFP,0.369986,33.896971,Busoga,Functional
Bumooli HC III,aspYcErPY7F,HC III,GOV,0.415497,33.895384,Busoga,Functional
Namavundu HC II,BDcuYvb84Bv,HC II,GOV,0.363853,33.816063,Busoga,Functional
Shanyonja HC II,akc4IXZ7N3m,HC III,GOV,0.325645,33.808265,Busoga,Functional
Kifuyo HC II,am15Sw0sGcH,HC II,GOV,0.379073,33.83993,Busoga,Functional
Hukeseho HC III,a4qvKbfSybp,HC III,PNFP,0.302241,33.883526,Busoga,Functional
Lolwe HC III,ZFd998k7ZbK,HC III,GOV,0.123965,33.795092,Busoga,Functional
Singila HC II,AgA6LVX4MQQ,HC II,GOV,NA,NA,Busoga,Functional
Siro HC II,NXqDVAgs20S,HC II,GOV,NA,NA,Busoga,Functional
Biwihi HC II,y6p5eLimu2C,HC II,PFP,NA,NA,Busoga,Functional
Haama HC II,W7fiTCkLzlW,HC II,GOV,-0.119289,33.698084,Busoga,Functional
Urhc HC II,Hkw29W1Zsgo,HC II,PFP,0.219921,33.819996,Busoga,Functional
Mulombi HC II,kHostqbVYCJ,HC II,GOV,0.234017,33.74779,Busoga,Functional
Mutumba HC III,MAH7X3G7Bfi,HC III,GOV,0.270124,33.791676,Busoga,Functional
Bugali HC II,RfYTyh0UmGQ,HC II,GOV,0.252657,33.821895,Busoga,Functional
Shalom Medical Centre,EBdY5zwbN8C,Clinic,PFP,NA,NA,Busoga,Functional
Taoky Medical Clinic HC II,QwGfB2lBQHe,HC II,PFP,0.341714,33.875482,Busoga,Functional
Dembe HC II,rbYBCrqL1cM,HC II,PFP,0.338619,33.876754,Busoga,Non-Functional
Holy Ressurection HC II,oM03Sv735qF,HC II,PNFP,NA,NA,Busoga,Non-Functional
Namayingo Police HC II,J3OMg4XNkPh,HC II,GOV,0.342848,33.877186,Busoga,Functional
Santa Medical Centre HC II,wRGmmrOLtVc,HC II,PFP,0.343356,33.876168,Busoga,Functional
Buyinja HC IV,NnSbfZjOXJd,HC IV,GOV,0.34295,33.87558,Busoga,Functional
Buyinja Prison HC II,QRliGiISIP6,HC II,GOV,NA,NA,Busoga,Functional
Rabachi HC II,H3h7DWBLt08,HC II,GOV,NA,NA,Busoga,Functional
Sigulu HC III,AB05Zdfd4KF,HC III,GOV,0.122933,33.777071,Busoga,Functional
Bumalenge HC II,Zd4l6BoQjP5,HC II,GOV,NA,NA,Busoga,Functional
Bulange HC III,E0iTAuyvRrd,HC III,GOV,0.740006,33.703211,Busoga,Functional
Buyoboya HC II,b2OIIMJWt0u,HC II,GOV,0.776558,33.757995,Busoga,Functional
Bugobi (Ngo) HC II,N9vaQzeDeI0,HC II,PNFP,0.716459,33.773897,Busoga,Functional
Bugobi HC II,M1T2kR9PYXj,HC II,GOV,0.713496,33.776254,Busoga,Functional
Kisowozi HC II,HLoEBkSltLj,HC II,PNFP,0.972275,33.599258,Busoga,Functional
Ivukula Prison Clinic,B7jbOFNGr0S,HC II,GOV,NA,NA,Busoga,Functional
Ivukula HC III,PrOL9DbHU3G,HC III,GOV,0.943291,33.625628,Busoga,Functional
Lwatama HC II,Gp8V160flfb,HC II,GOV,0.973839,33.656337,Busoga,Functional
Namusita (Namutumba) HC II,SloGhUNthe5,HC II,GOV,0.981099,33.603696,Busoga,Functional
Kagulu HC III,ePlRN9nO2SM,HC III,GOV,NA,NA,Busoga,Functional
Kiranga HC II,xxFbUMb5Sgn,HC II,GOV,0.862026,33.566868,Busoga,Functional
Nakyere HC II,z9om4HbUuYl,HC II,GOV,0.86414,33.633736,Busoga,Functional
Magada HC III,bfvn50ACB0b,HC III,GOV,0.891445,33.724516,Busoga,Functional
Mulama HC II,UY9Ig6Dn12j,HC II,GOV,0.902624,33.648159,Busoga,Functional
