facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Kaongozi Health Centre,NK101536,Health Centre,Government,-12.929080299855837,34.27805540202219,Central East Zone,Non-functional
Kapire Health Centre,MG201537,Health Centre,Government,-14.7858441,34.9994002,South West Zone,Functional
Kayerekera Health Centre,KA151538,Health Centre,Government,-9.949218870246149,33.923395095685144,North Zone,Functional
Police College Mua,DE031539,Health Centre,Government,-14.22589,34.51142,Centrals West Zone,Functional
Ruo Dispensary,MU211540,Dispensary,Other,-16.08964,35.66507,South West Zone,Functional
Senga Bay Baptist Health Centre,SA091541,Health Centre,Mission/Faith-based (other than CHAM),-13.74117,34.59536,Central East Zone,Functional
St Augustine Health Centre,KU071542,Health Centre,Other,-0.1,0.1,Central East Zone,Functional
Thekerani Health Centre,TH311543,Health Centre,Other,NA,NA,South East Zone,Non-functional
Thekerani Health Centre,TH311544,Health Centre,Other,-16.32106,35.20716,South East Zone,Non-functional
Tutu Private Clinic,MG201545,Clinic,Other,NA,NA,South West Zone,Functional
Tutu Private Clinic,MG201546,Clinic,Other,-0.1,0.1,South West Zone,Functional
Umoyo Private Clinic,LL041547,Clinic,Private,NA,NA,Centrals West Zone,Non-functional
Umoyo Private Clinic,LL041548,Clinic,Private,-14.99987,35.49031,Centrals West Zone,Functional
Phalombe District Hospital,PH221549,District Hospital,Government,-15.7170604,35.7038228,South West Zone,Functional
MASM Area 12,LL041550,Private,Private,NA,NA,Centrals West Zone,Non-functional
MASM Area 12,LL041551,Private,Private,-13.951702607555239,33.78546407006904,Centrals West Zone,Functional
Chisomo,BT241552,Clinic,Private,-15.652717,35.019541,South East Zone,Functional
MDF Secondary School Clinic,BT241553,Clinic,Other,-15.701300515348676,35.008320808410645,South East Zone,Functional
Makata Dispensary Ndirande,BT241554,Dispensary,Government,-15.63006,35.07975,South East Zone,Functional
Area 47 DIC,LL041555,Unclassified,Other,NA,NA,Centrals West Zone,Non-functional
Area 47 DIC,LL041556,Private,Other,-0.1,0.1,Centrals West Zone,Functional
Nyambadwe DIC,BT241557,Unclassified,Other,NA,NA,South East Zone,Non-functional
Nyambadwe DIC,BT241558,Unclassified,Other,-0.1,0.1,South East Zone,Non-functional
Hiltop DIC,MZ161559,Unclassified,Other,NA,NA,North Zone,Non-functional
Hiltop DIC,MZ161560,Unclassified,Other,-0.1,0.1,North Zone,Non-functional
Mangochi Boma DIC,MG201561,Unclassified,Other,NA,NA,South West Zone,Non-functional
Mangochi Boma DIC,MG201562,Unclassified,Other,-0.1,0.1,South West Zone,Non-functional
Manolo Health Centre,MZ161563,Health Centre,Government,-11.898040790369997,33.58455561169471,North Zone,Functional
McGuire Wellness Center (Child Legacy),LL041564,Clinic,Non-Government,-14.067927759309073,33.471991297500175,Centrals West Zone,Functional
Mehboob Clinic,MG201565,Clinic,Private,-14.363570938561626,35.16665223910086,South West Zone,Functional
Moyale Barracks Health Centre,MZ161566,Health Centre,Government,NA,NA,North Zone,Non-functional
Moyale Barracks Health Centre,MZ161567,Health Centre,Government,-1,10,North Zone,Non-functional
Moyo Private Clinic,BT241568,Clinic,Private,NA,NA,South East Zone,Functional
Moyo Private Clinic,BT241569,Clinic,Private,-1,1,South East Zone,Functional
Mtengowanthenga Community Hospital,DA021570,Hospital,Government,NA,NA,Central East Zone,Non-functional
Namalweso,MG201571,Health Centre,Mission/Faith-based (other than CHAM),-13.95226,35.137631,South West Zone,Functional
Nancholi Youth Organisation Clinic,BT241572,Clinic,Non-Government,-1,1,South East Zone,Functional
Njereza,MG201573,Health Centre,Government,-14.3392413,35.0317026,South West Zone,Functional
Cape Mclear Dispensary,MG201574,Health Centre,Government,-14.0259407,34.8521397,South West Zone,Functional
Msaka Dispendary,MG201575,Dispensary,Government,-14.0792622,34.8522917,South West Zone,Functional
St. Cynthia Health Centre,CP061576,Health Centre,Christian Health Association of Malawi (CHAM),-9.66009731406541,33.32054151578451,North Zone,Functional
Chiwanga Health Post,MC011577,Health Post,Government,-14.228096243574074,33.40584971768343,Centrals West Zone,Functional
Chinongo,CP061578,Health Post,Government,-9.7132226149032,33.41614710248632,North Zone,Functional
Damsca,CP061579,Health Post,Government,-9.773001,33.522856,North Zone,Functional
Kasaghala,CP061580,Health Post,Government,-9.773001,33.522856,North Zone,Functional
Moto,CP061581,Health Post,Government,-9.773001,33.522856,North Zone,Functional
Mtogha,CP061582,Health Post,Government,-9.773001,33.522856,North Zone,Functional
St. Clara,CP061583,Health Centre,Government,-9.9776826,33.4102447,North Zone,Functional
St. Cynthia,CP061584,Health Centre,Government,-9.773001,33.522856,North Zone,Functional
Zambwe,CP061585,Health Post,Government,-9.773001,33.522856,North Zone,Functional
Bema,DE031586,Dispensary,Government,-14.15069,34.31881,Centrals West Zone,Functional
Chejero,DE031587,Health Post,Government,-14.15069,34.31881,Centrals West Zone,Functional
Chiluzi,DE031588,Health Post,Government,-14.15069,34.31881,Centrals West Zone,Functional
Chinkombero,DE031589,Health Centre,Government,-14.15069,34.31881,Centrals West Zone,Functional
Nadzikhale,DA021590,Health Centre,Government,-14.15069,34.31881,Central East Zone,Functional
Tchetsa,DE031591,Dispensary,Government,-14.15069,34.31881,Centrals West Zone,Functional
Chikhobwe,DA021592,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Chimwanjati,DA021593,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Chingondo,DA021594,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Dzalo,DA021595,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Jonasi,DA021596,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Manondo,DA021597,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Mtayafuko,DA021598,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Tchawale,DA021599,Health Post,Government,-13.27878,33.68392,Central East Zone,Functional
Chanthunthu,KU071600,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Chima,KU071601,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Kadifula,KU071602,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Kamphotola,KU071603,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Kaphaizi,KU071604,Health Centre,Christian Health Association of Malawi (CHAM),-13.29403,33.53859,Central East Zone,Functional
Liziri,KU071605,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Mankhaka,KU071606,Clinic,Christian Health Association of Malawi (CHAM),-13.29403,33.53859,Central East Zone,Functional
Mbongozi,KU071607,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Miyowe,KU071608,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Mnthumbo,KU071609,Health Post,Government,-13.29403,33.53859,Central East Zone,Functional
Mphomwa,KU071610,Clinic,Government,-13.29403,33.53859,Central East Zone,Functional
Chiputu,LL041611,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Kandiyani,LL041612,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Kanyerere,LL041613,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Kapudzama,LL041614,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Katenje,LL041615,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Masinja,LL041616,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Mthang'ombe,LL041617,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Nyanda,LL041618,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Sese,LL041619,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
St. Chavala,LL041620,Health Centre,Christian Health Association of Malawi (CHAM),-13.95473,33.7793,Centrals West Zone,Functional
Zabira,LL041621,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Zabira,LL041622,Health Post,Government,-13.95473,33.7793,Centrals West Zone,Functional
Chipamba,MC191623,Health Post,Government,-14.7655,35.66691,South West Zone,Functional
Lupetere,MG201624,Health Post,Government,-14.48,35.26,South West Zone,Functional
Makoli,MG201625,Health Post,Government,-14.4434386,35.341996,South West Zone,Functional
Nalikolo,MG201626,Health Post,Government,-14.48,35.26,South West Zone,Functional
Border Wellness Centre,MC011628,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Kamchere,MC011629,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Kanyanda,MC011630,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Matutu,MC011632,Health Post,Government,NA,NA,Centrals West Zone,Functional
Matutu,MC011633,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Sunama,MC011634,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Tongozara,MC011635,Health Post,Government,-13.79508,32.89221,Centrals West Zone,Functional
Chimbwinda,MW281636,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Chimlango,MW281637,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Chimweta,MW281638,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Galafa,MW281639,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Gunde,MW281640,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Kalanga,MW281641,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Kapiseni,MW281642,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Samu,MW281643,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Samu,MW281644,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Thambala,MW281645,Health Post,Government,-15.59747,34.51505,South East Zone,Functional
Chaboli,MZ161646,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Chasefu,MZ161647,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Chikwa,MZ161648,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Dimi,MZ161649,Unclassified,Government,-11.6781,33.44798,North Zone,Functional
Emthuzini,MZ161650,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Jandalala,MZ161651,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Kajorwe,MZ161652,Health Post,Christian Health Association of Malawi (CHAM),-11.6781,33.44798,North Zone,Functional
Kakombwe,MZ161653,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Kaluwe,MZ161654,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Kalweya,MZ161655,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Kasenga,MZ161656,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Lukwelukwe,MZ161657,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Machecheta,MZ161658,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Malinyete,MZ161659,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Mkwangwali,MZ161660,Health Centre,Government,-11.6781,33.44798,North Zone,Functional
Mtuzuzu,MZ161661,Unclassified,Government,-11.6781,33.44798,North Zone,Functional
Mzoma,MZ161662,Unclassified,Government,-11.6781,33.44798,North Zone,Functional
Phembe,MZ161663,Health Centre,Government,-12.54903193,33.51304244,North Zone,Functional
Tangatanga,MZ161664,Health Post,Government,-11.6781,33.44798,North Zone,Functional
Zowe,MZ161665,Unclassified,Government,-11.6781,33.44798,North Zone,Functional
Binje,NE291666,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Chawe,NE291667,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Feremu,NE291668,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Gonthi,NE291669,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Kam'mwamba,NE291670,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Mbemba,NE291671,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Mwetang'ombe,NE291672,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Nsenjere,NE291673,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Ntanja,NE291674,Health Post,Government,-15.59825,34.69892,South East Zone,Functional
Chituka,KB051675,Health Post,Government,-11.22268,34.12324,North Zone,Functional
Makumbo,KB051676,Health Post,Government,-11.22268,34.12324,North Zone,Functional
Mazamba,KB051677,Health Post,Government,-11.22268,34.12324,North Zone,Functional
Lundu,NS301678,Health Post,Government,-17.0468,35.21658,South East Zone,Functional
Chafumbwa,NT081679,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Chanjoka,NT081680,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Chazim'bobo,NT081681,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Mndimba,NT081682,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Mthiransembe,NT081683,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Namdzomba,NT081684,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Ndendere,NT081685,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Njakwa,NT081686,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Nyanga,NT081687,Health Post,Government,-13.26166,33.86851,Central East Zone,Functional
Bembe,RU141688,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Chaguwu,RU141689,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Chakaka,RU141690,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Junju,RU141691,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Kanyerere,RU141692,Health Centre,Government,-10.76924,33.55751,North Zone,Functional
Kasenga,RU141693,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Mala,RU141694,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Mjuma,RU141695,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Mweyeye,RU141696,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Nkhombwa,RU141697,Health Post,Government,-10.76924,33.55751,North Zone,Functional
Hope,SA091698,Health Centre,Government,-13.77065,34.44174,Central East Zone,Functional
Mnema,SA091699,Health Centre,Government,-13.77065,34.44174,Central East Zone,Functional
Chuluchosema,ZA231700,Health Centre,Mission/Faith-based (other than CHAM),-15.46571,35.51662,South West Zone,Functional
Hope Medi,ZA231702,Clinic,Private,-15.46571,35.51662,South West Zone,Functional
Khanda,ZA231704,Health Centre,Government,-15.5566963,35.8193749,South West Zone,Functional
Makina,ZA231705,Health Centre,Government,-15.46571,35.51662,South West Zone,Functional
Sitima,ZA231706,Health Post,Government,-15.46571,35.51662,South West Zone,Functional
Kasitu,CP061707,Health Post,Government,-9.692779352612403,33.36424421519302,North Zone,Functional
Magomero,DE031708,Dispensary,Government,-14.379705656858967,34.30903158350527,Centrals West Zone,Functional
St. Mary's,MG201709,Hospital,Christian Health Association of Malawi (CHAM),-14.5422193,35.1821163,South West Zone,Functional
Luviri,RU141710,Health Post,Government,-11.024453289888157,33.864226735549565,North Zone,Functional
Mzama,MC011711,Health Post,Government,-14.133071806604791,33.40829109324171,Centrals West Zone,Functional
Mzenga,MC011712,Health Post,Government,-13.743748650534775,32.93412448508285,Centrals West Zone,Functional
Santhe,MC011713,Health Post,Government,-13.652971954574452,32.898647842615446,Centrals West Zone,Functional
Chimbalanga,MU211714,Health Post,Government,-16.064451792859167,35.465792448442826,South West Zone,Functional
Nambuma,DA021715,Health Centre,Government,-13.60146450336226,33.95193377297202,Central East Zone,Functional
Tayanda,BK171716,Clinic,Private,-14.984486,34.949439,South West Zone,Functional
Kasenga,RU141719,Health Centre,Government,-11.172298549697244,33.823414679660566,North Zone,Functional
Mwanza Boarder Clinic,MW281720,Health Centre,Government,-15.798897721007064,35.35815763425415,South East Zone,Non-functional
Mwanza Boarder Clinic,MW281721,Health Centre,Government,NA,NA,South East Zone,Non-functional
Mwanza Border Clinic,MW281722,Health Centre,Government,-15.634362732652159,35.46692835248617,South East Zone,Functional
Chuluchosema,ZA231723,Health Centre,Mission/Faith-based (other than CHAM),-15.4429457,35.3669177,South West Zone,Functional
Sitima,ZA231724,Health Centre,Mission/Faith-based (other than CHAM),-15.4117893,35.4436095,South West Zone,Functional
Extending Hope,NT121725,Health Centre,Private,-14.833625259986862,34.78717754907404,Centrals West Zone,Functional
Livulezi Health Centre,NT121726,Health Post,Christian Health Association of Malawi (CHAM),-14.851769215350997,34.74434966097201,Centrals West Zone,Functional
Mindanti,CK271727,Health Centre,Christian Health Association of Malawi (CHAM),-16.0791,34.568655,South East Zone,Functional
St. Denis Health Centre,KU071728,Health Centre,Mission/Faith-based (other than CHAM),-12.9953214,33.3779012,Central East Zone,Functional
Monkeybay DIC-Pakachere,MG201729,Health Centre,Non-Government,-14.0847423,34.9128377,South West Zone,Functional
Diplomat,ZA231731,Hospital,Private,-13.3907389,35.3210758,South West Zone,Functional
Hora,MZ161732,Health Centre,Government,-11.645009,33.651632,North Zone,Functional
Engalaweni,MZ161733,Health Centre,Government,-11.908296,33.365893,North Zone,Functional
Majete,CK271734,Health Centre,Government,-15.873873,34.767251,South East Zone,Functional
Majete 6,CK271735,Health Centre,Government,-16.156663000000002,34.712992,South East Zone,Functional
Majete 2,CK271736,Health Centre,Government,NA,NA,South East Zone,Functional
Majete 3,CK271737,Health Centre,Government,-16.020747,34.525114,South East Zone,Functional
Asamala Clini,TH311738,Dispensary,Private,-16.0667812,35.1445823,South East Zone,Functional
Queens Care Clinic,TH311739,Health Post,Private,-16.0729497,35.1403255,South East Zone,Functional
Tiyamike Clinic,LL041740,Dispensary,Private,-14.0199445,33.7779498,Centrals West Zone,Functional
Chigonjetso Private Clinic,LL041741,Health Post,Private,-14.018808,33.7765284,Centrals West Zone,Functional
Morning Side Clinic,LL041742,Dispensary,Private,-14.0101752,33.7846637,Centrals West Zone,Functional
T & J Dental Clinic,LL041743,Dispensary,Private,-13.909956,33.7490188,Centrals West Zone,Functional
Liberty Medical Clinic,LL041744,Clinic,Private,-13.8987058,33.7527068,Centrals West Zone,Functional
24 Hours Nsungwi,LL041745,Dispensary,Private,-13.8882744,33.755233,Centrals West Zone,Functional
TRUST CLINIC,LL041746,Dispensary,Private,-14.0200611,33.7932912,Centrals West Zone,Functional
Nguluwe,LL041747,Health Centre,Government,-14.0753967,33.6188717,Centrals West Zone,Functional
Nguluwe,LL041748,Health Centre,Government,-14.0753967,33.6188717,Centrals West Zone,Non-functional
Vivida,LL041749,Dispensary,Private,-14.0119727,33.7787036,Centrals West Zone,Functional
Chuzu,DA021750,Health Post,Government,-13.7293643,33.8702651,Central East Zone,Functional
Mtimaukanena,DA021751,Health Post,Government,-13.7457348,33.8058742,Central East Zone,Functional
Chivala,DA021752,Health Post,Government,-13.7107599,33.8063273,Central East Zone,Functional
Charity Private clinic,DA021753,Dispensary,Private,-13.65767,33.8741402,Central East Zone,Functional
Innocent souls medical clinic,DA021754,Dispensary,Private,-13.6584457,33.9374209,Central East Zone,Functional
Kasese health center,DA021755,Health Centre,Non-Government,-13.6,33.8,Central East Zone,Functional
Kawere,DA021756,Health Post,Government,-13.5130923,33.7139905,Central East Zone,Functional
Daimoni,DA021757,Health Post,Government,-13.6417786,33.5328729,Central East Zone,Functional
Lipiri,DA021758,Health Post,Government,-13.5715895,33.6013386,Central East Zone,Functional
Chilima,DA021759,Health Post,Government,-13.5719406,33.7958093,Central East Zone,Functional
Chister Private Clinic,NT081760,Private,Private,NA,NA,Central East Zone,Functional
Chister Private Clinic,NT081761,Private,Private,-13.3625742,33.9181166,Central East Zone,Functional
Ovie private Clinic,NT081762,Private,Private,-13.3630462,33.9071874,Central East Zone,Functional
Peace Private Clinic,NT081763,Private,Private,-13.3630462,33.9071874,Central East Zone,Functional
Banja La Mtsogolo,DE031764,Clinic,Private,-14.01,33.77,Centrals West Zone,Functional
Tunza Clinic,DE031765,Health Post,Government,-14,33,Centrals West Zone,Functional
St Cornelius,DE031766,Health Centre,Christian Health Association of Malawi (CHAM),-14.3825698,34.2963398,Centrals West Zone,Functional
Dochas,NT121767,Health Centre,Christian Health Association of Malawi (CHAM),-14.9297308,34.5981342,Centrals West Zone,Functional
Thamanda Private  Clinc,DE031768,Dispensary,Private,-14.442691,34.0068314,Centrals West Zone,Functional
Thete Private  Clinc,DE031769,Dispensary,Private,-14.3076823,34.0798918,Centrals West Zone,Functional
Viano Private Clinic,DE031770,Health Post,Private,-14.1718331,34.1151144,Centrals West Zone,Functional
Kabwazi Private Clinic,DE031771,Health Post,Private,-14.2769258,34.0009519,Centrals West Zone,Functional
Shangarayi Private Clinic,DE031772,Health Post,Private,-14.302401,34.0806719,Centrals West Zone,Functional
B Y medical clinic,BT241773,Unclassified,Private,-14,33,South East Zone,Functional
Mphatso clinic,BT241774,Unclassified,Private,-14,33,South East Zone,Functional
Kuhes,BT241775,Unclassified,Private,-14,33,South East Zone,Functional
Chilomoni health center,BT241776,Unclassified,Private,-15,33,South East Zone,Functional
Elley private,BT241777,Unclassified,Private,-15,33,South East Zone,Functional
Doviko,NT121778,Health Centre,Government,-15.5566,35.8193,Centrals West Zone,Non-functional
Mwai Family,BT241779,Unclassified,Private,-15,33,South East Zone,Functional
Chilomoni Private Clinic,BT241780,Unclassified,Private,-15.773479,33.982112,South East Zone,Functional
Tiyamike Clinic,NK101781,Dispensary,Private,-13.3090984,34.113709,Central East Zone,Functional
Ngwamoyo Clinic,NK101782,Dispensary,Private,-13.3714102,34.2660195,Central East Zone,Functional
Tamandani Clinic,NK101783,Dispensary,Private,-15,35.8,Central East Zone,Functional
Nkhotakota Hospita,NK101784,District Hospital,Government,-12.9242558,34.2782753,Central East Zone,Non-functional
Tachira Clinic,NK101785,Health Centre,Private,-11.6104042,34.2975954,Central East Zone,Functional
Chizani Clinic,MZ161786,Health Post,Government,NA,NA,North Zone,Functional
Chizani Clinic,MZ161787,Health Post,Government,-12.50329685,33.62274169,North Zone,Functional
St John Of God,MZ161788,Unclassified,Mission/Faith-based (other than CHAM),-11.4562213,34.0139769,North Zone,Non-functional
Uchembere Wabwino Clinic,MZ161789,Clinic,Private,-11.4602792,34.0069417,North Zone,Functional
Mpostoli Clinix,MZ161790,Dispensary,Private,NA,NA,North Zone,Functional
Mpostoli Clinix,MZ161791,Dispensary,Private,-11.4608198,33.9937933,North Zone,Non-functional
Muzu Eye Clinic,MU131792,Dispensary,Parastatal,-11.4605414,34.0228737,North Zone,Functional
Dumasi Private Clinic,MC011793,Health Centre,Government,-13.7933738,32.8936653,Centrals West Zone,Functional
Good Samaritan Clinic,MC011794,Private,Private,NA,NA,Centrals West Zone,Functional
Good Samaritan Clinic,MC011795,Private,Private,-13.7933738,32.8936653,Centrals West Zone,Functional
Songer Border Dispensary,KA151796,Dispensary,Government,-9.590913,33.7757792,North Zone,Functional
Thawiro Dispensary,KA151797,Dispensary,Government,-15.3581515,35.5116866,North Zone,Functional
Marine Clinic,MG201798,Health Centre,Parastatal,-14.0717805,34.9158617,South West Zone,Functional
Good Samaritan Clinic,MC011799,Dispensary,Private,NA,NA,Centrals West Zone,Functional
Good Samaritan Clinic,MC011800,Dispensary,Private,-13.7933738,32.8936653,Centrals West Zone,Functional
Megboob hospital,MG201801,Hospital,Mission/Faith-based (other than CHAM),-14.21,35.1,South West Zone,Functional
DMI clinic,MG201802,Dispensary,Christian Health Association of Malawi (CHAM),-14.5470019,35.178185,South West Zone,Functional
Alena Clinic,MC191803,Health Post,Private,-14.7657972,35.6689335,South West Zone,Functional
Lunjika,MZ161804,Health Centre,Government,-11.764361,33.685696,North Zone,Functional
Chisamba,SA091805,Health Centre,Government,-13.784275,34.400132,Central East Zone,Functional
Kuchinga,MG201806,Health Centre,Mission/Faith-based (other than CHAM),-14.359361,35.530167,South West Zone,Functional
Kakwale,KU071807,Clinic,Government,-12.503054,33.544323,Central East Zone,Functional
Kwidu,KB051808,Clinic,Government,-11.541639,34.180138,North Zone,Functional
Ekwendeni,MZ161809,Clinic,Government,-11.369831,33.882877,North Zone,Functional
FPAM,MZ161810,Clinic,Private,-11.461489,34.017365,North Zone,Functional
Bangwe,BT241811,Dispensary,Government,-15.84015,35.083595,South East Zone,Functional
Katoto,MZ161812,Dispensary,Government,-11.458099,34.012962,North Zone,Functional
Blantyre,BT241813,Dispensary,Government,-15.455379,35.116379,South East Zone,Functional
Blantyre,BT241814,Health Centre,Government,-15.80401,35.016811,South East Zone,Functional
Chirimba,BT241815,Dispensary,Government,-15.743391,35.018944,South East Zone,Functional
COM,BT241816,Clinic,Government,-15.80489,35.005669,South East Zone,Functional
Watipa,MZ161817,Clinic,Government,-11.46048,34.018162,North Zone,Functional
Zolozolo,MZ161818,Dispensary,Government,-11.44384,34.02528,North Zone,Functional
Zolozolo,MZ161819,Dispensary,Government,-11.43551,34.02417,North Zone,Functional
Mthunzi-wathu,BT241820,Clinic,Government,-15.735082,35.06031,South East Zone,Functional
Naperi,BT241821,Dispensary,Government,-15.810602,35.013298,South East Zone,Functional
FPAM,NE291822,Clinic,Private,-15.404709,34.654583,South East Zone,Functional
Sos,BT241823,Health Centre,Government,-15.72571,35.05822,South East Zone,Functional
United,BT241824,Clinic,Government,NA,NA,South East Zone,Functional
BLM,KB051825,Clinic,Government,-11.609069999999999,34.298988,North Zone,Closed
Nchalo,CK271826,Health Centre,Government,-16.270485,34.86367,South East Zone,Functional
Malavi,CR261827,Health Centre,Government,-15.83686,35.14867,South East Zone,Functional
Mazunga,NK101828,Clinic,Government,-12.510015,34.111526,Central East Zone,Functional
FPAM,DE031829,Clinic,Private,-14.388437,34.317677,Centrals West Zone,Functional
St.,NT081830,Clinic,Government,-13.149629,33.839478,Central East Zone,Functional
Ngerenge,KA151831,Dispensary,Government,-9.8193669,33.8281918,North Zone,Functional
Chitimba,RU141832,Dispensary,Government,NA,NA,North Zone,Functional
Emmanuel,KU071833,Clinic,Private,-13.29402,33.53675,Central East Zone,Functional
Area,LL041834,Dispensary,Government,-13.998923,33.132172,Centrals West Zone,Functional
Area,LL041835,Dispensary,Government,-13.89561,33.761448,Centrals West Zone,Functional
Area,LL041836,Dispensary,Government,-14.01632,33.785866,Centrals West Zone,Functional
MUST,TH311837,Clinic,Government,-15.901806,35.216888,South East Zone,Functional
Asha,LL041838,Health Centre,Government,-13.961618,33.761932,Centrals West Zone,Functional
Matawale,ZA231839,Dispensary,Government,-15.385289,35.357662,South West Zone,Functional
Likuni,LL041840,Dispensary,Government,-14.03051,33.712784,Centrals West Zone,Functional
Lilongwe District Health Office,LL041841,Health Centre,Government,-13.9927,33.774879,Centrals West Zone,Functional
MARS,LL041842,Clinic,Government,NA,NA,Centrals West Zone,Functional
Biwi,LL041843,Health Centre,Government,-14.0013,33.4727,Centrals West Zone,Functional
Chambwe,KU071844,Health Centre,Government,-13.19416667,33.65666667,Central East Zone,Functional
Kasungu BLM,KU071845,Clinic,Government,-13.04628,33.4791,Central East Zone,Functional
Phalula,BK171846,Clinic,Private,-15.22476,34.89033,South West Zone,Functional
Primary,BK171847,Clinic,Government,-15.05602,35.21495,South West Zone,Functional
Malmed,ZA231848,Clinic,Private,-15.38361,35.32215,South West Zone,Functional
Area 25 BLM,LL041849,Clinic,Government,-13.89558,33.76382,Centrals West Zone,Functional
Falls BLM,LL041850,Clinic,Government,-13.99657,33.77887,Centrals West Zone,Functional
kawale BLM,LL041851,Clinic,Government,-13.99154,33.79512,Centrals West Zone,Functional
NRC,LL041852,Clinic,Government,-14.0007,33.394199,Centrals West Zone,Functional
Nthambi,LL041853,Clinic,Private,-13.55546,33.770401,Centrals West Zone,Functional
Zomba Airbase Clinic,ZA231854,Clinic,Government,-15.388428,35.384308,South West Zone,Functional
Machinga DIC,MC191855,Dispensary,Government,-15.062584,35.22348,South West Zone,Functional
Ntaja DIC,MC191856,Dispensary,Government,-14.867734,35.532791,South West Zone,Functional
FPAM,MG201857,Clinic,Private,-14.465004,35.246414,South West Zone,Functional
