facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
SOPHADON HEALTH CARE,123564-7,Health Laboratory,Private,-6.64608,38.35455,Pwani,Operating
MBAWALA,124091-0,Health Laboratory,Private,-6.64542,38.35262,Pwani,Operating
KWAMSANJA,103379-4,Dispensary,Public,-6.08298,38.0182,Pwani,Operating
BUYUNI,114757-8,Dispensary,Public,NA,NA,Pwani,Operating
MIONO,104955-0,Health Center,Public,-6.119612,38.411747,Pwani,Operating
UMOJA,123164-6,Dispensary,Private,-6.65468,38.35822,Pwani,Operating
KWANG'ANDU,103385-1,Dispensary,Public,-5.96211,38.2255,Pwani,Operating
MICO UWANJANI,114852-7,Dispensary,Private,-6.63943,38.34649,Pwani,Operating
MTEWELE,123874-0,Health Laboratory,Private,-6.45957,38.32997,Pwani,Operating
MAKOMBE,110149-2,Dispensary,Public,-6.416267,38.301867,Pwani,Operating
RUVU DARAJANI,110938-8,Dispensary,Public,-6.68767,38.68961,Pwani,Operating
MAGURUMATALI,114755-2,Dispensary,Public,-6.52215,38.50691,Pwani,Operating
MIHUGA,104892-5,Dispensary,Public,-6.183907,38.495204,Pwani,Operating
KWAMDUMA,103373-7,Dispensary,Public,-6.01895,38.0745,Pwani,Operating
MICO-MAZINDE,111353-9,Dispensary,Private,-6.64358,38.35054,Pwani,Operating
VISAKAZI,114762-8,Dispensary,Public,-6.63343,38.03728,Pwani,Operating
MATIPWILI,104471-8,Dispensary,Public,-6.231287,38.711881,Pwani,Operating
MIKO,122446-8,Health Laboratory,Private,-6.371881,38.587383,Pwani,Operating
TONGA,124231-2,Dispensary,Public,-6.47447,38.32861,Pwani,Operating
CHANGALIKWA,124057-1,Dispensary,Public,-6.67544,38.50432,Pwani,Operating
LUGOBA,103643-3,Health Center,Public,-6.46303,38.33051,Pwani,Operating
MAMA FATUMA,114074-8,Maternity and Nursing Home,Private,-6.37159,38.58943,Pwani,Operating
CHALINZE,113278-6,Health Laboratory,Private,-6.63807,38.35434,Pwani,Operating
HEKIMA,122004-5,Health Laboratory,Private,-6.08018,38.340775,Pwani,Operating
KIMANGE,102898-4,Dispensary,Public,-6.128501,38.306586,Pwani,Operating
PONGWEMSUNGURA,107027-5,Dispensary,Public,-6.333847,38.259817,Pwani,Operating
MINDUKENE,114785-9,Dispensary,Public,-6.46695,38.42121,Pwani,Operating
MANDAMAZINGARA,104224-1,Dispensary,Public,-6.04939,38.522318,Pwani,Operating
IBRA,122437-7,Health Laboratory,Private,-6.375816,38.586174,Pwani,Operating
CHALINZE,100706-1,Health Center,Public,-6.63666,38.35381,Pwani,Operating
CHALINZE RC,100707-9,Dispensary,Private,-6.64044,38.3667,Pwani,Operating
MDAULA,114793-3,Dispensary,Public,-6.63641,38.24378,Pwani,Operating
UBENA ZOMOZI,108502-6,Dispensary,Public,-6.63462,38.17323,Pwani,Operating
CHARLOTHI,107718-9,Dispensary,Private,-6.45887,38.32811,Pwani,Operating
GONGO,110153-4,Dispensary,Public,-6.16672,38.59842,Pwani,Operating
KWEIKONJE,103400-8,Dispensary,Public,-5.99394,38.36732,Pwani,Operating
KIBINDU,102601-2,Health Center,Public,-5.99322,37.92274,Pwani,Operating
MASIMBANI,104410-6,Dispensary,Public,-6.037561,38.415426,Pwani,Operating
MICO,113289-3,Health Laboratory,Private,-6.37293,38.58736,Pwani,Operating
KWARUHOMBO,103389-3,Health Center,Public,-6.08572,38.1342,Pwani,Operating
LUDOVIC,122436-9,Health Laboratory,Private,-6.077877,38.24358,Pwani,Operating
MWETEMO,114761-0,Dispensary,Public,-6.35235,38.49707,Pwani,Operating
HAROUB,114266-0,Health Laboratory,Private,-6.117967,38.409223,Pwani,Operating
GADO,114419-5,Health Laboratory,Private,-6.636776,38.236706,Pwani,Operating
MICO MDAULA,123235-4,Dispensary,Private,-6.63668,38.23472,Pwani,Operating
MILO,108452-4,Dispensary,Public,-6.576416,38.745552000000004,Pwani,Operating
MAZIZI,111866-0,Dispensary,Public,-6.41519,38.341038,Pwani,Operating
SAN KIMASA,122601-8,Dispensary,Private,-6.63801,38.13171,Pwani,Operating
MELINE TRUST,123562-1,Health Laboratory,Private,-6.64374,38.35329,Pwani,Operating
SAADANI,107223-0,Dispensary,Public,-6.04268,38.77731,Pwani,Operating
MICO,120648-1,Health Laboratory,Private,NA,NA,Pwani,Operating
PONGWEKIONA,107026-7,Dispensary,Public,-6.18032,38.242556,Pwani,Operating
MSOLWA,111351-3,Dispensary,Public,-6.62274,38.26871,Pwani,Operating
MKOKO,105085-5,Dispensary,Public,-6.25557,38.49112,Pwani,Operating
RUVU MEDICAL LABORATORY SERVICES,120645-7,Health Laboratory,Private,NA,NA,Pwani,Operating
KIDOGOZERO,102665-7,Dispensary,Public,-6.65231,38.7058,Pwani,Operating
BAGO,124232-0,Dispensary,Public,-6.38049,38.57155,Pwani,Operating
KIWANGWA,103224-2,Dispensary,Public,-6.36998,38.5812,Pwani,Operating
MBWEWE,104686-1,Dispensary,Public,-6.07665,38.2464,Pwani,Operating
MKANGE,105053-3,Dispensary,Public,-6.07292,38.561945,Pwani,Operating
KIHANGAIKO,114783-4,Dispensary,Public,-6.31781,38.38384,Pwani,Operating
LUGOBA MISSION,103644-1,Dispensary,Private,-6.45537,38.3315,Pwani,Operating
MSAMWA DISP,110940-4,Dispensary,Private,-6.33344,38.38519,Pwani,Operating
Msinune,105476-6,Dispensary,Public,-6.39993,38.5569,Pwani,Operating
KILEMERA,114758-6,Dispensary,Public,-6.18162,38.43045,Pwani,Operating
VIGWAZA,108252-8,Dispensary,Public,-6.67562,38.6177,Pwani,Operating
MAHAMHA,109609-8,Dispensary,Public,-6.04852,36.14582,Dodoma,Operating
MZULA,120838-8,Dispensary,Public,-6.31259,35.87229,Dodoma,Operating
Imani,121919-5,Health Laboratory,Private,NA,NA,Dodoma,Operating
MSAMALO,123215-6,Dispensary,Public,-6.27987,36.11951,Dodoma,Operating
Chiboli,100778-0,Dispensary,Public,-6.856554,35.819902,Dodoma,Operating
ST. JOSEPH,123007-7,Health Laboratory,Private,-6.50151,35.83679,Dodoma,Operating
WILUNZE,108371-6,Dispensary,Public,-6.127665,36.228355,Dodoma,Operating
Handali,101311-9,Health Center,Public,-6.340347,36.000235000000004,Dodoma,Operating
CHAMWINO,100726-9,Health Center,Public,-6.09856,36.03796,Dodoma,Operating
SASAJILA,107305-5,Dispensary,Public,-6.691306,35.885508,Dodoma,Operating
Manzase,104287-8,Dispensary,Public,-6.606497,35.931989,Dodoma,Operating
Membe,104726-5,Dispensary,Public,-5.892263,36.172407,Dodoma,Operating
ILOLO,123319-6,Dispensary,Public,-6.31259,35.87229,Dodoma,Operating
Chinugulu,100829-1,Dispensary,Public,-6.90156,35.394375,Dodoma,Operating
Ikombo,109666-8,Dispensary,Public,-5.722259,36.084373,Dodoma,Operating
USEMI,121523-5,Health Laboratory,Private,NA,NA,Dodoma,Operating
Loje,103571-6,Dispensary,Public,-6.866932,36.011202,Dodoma,Operating
Izava,102049-4,Dispensary,Public,-5.561118,36.260151,Dodoma,Operating
Chiwondo,100866-3,Dispensary,Public,-5.725719,36.229303,Dodoma,Operating
MBISI,121529-2,Health Laboratory,Private,NA,NA,Dodoma,Operating
KAWAWA,102505-5,Dispensary,Public,-5.971917,36.05055,Dodoma,Operating
SOLOWU,110455-3,Dispensary,Public,-5.651149,35.935664,Dodoma,Operating
Ikombolinga,101663-3,Dispensary,Public,-6.486684,35.958748,Dodoma,Operating
CHINANGALI II,123549-8,Health Laboratory,Private,-6.14139,36.07081,Dodoma,Operating
Chalinze,100705-3,Dispensary,Public,-6.15997,36.229958,Dodoma,Operating
Buigiri,100487-8,Dispensary,Public,-6.140224,36.022642,Dodoma,Operating
Champumba,109624-7,Dispensary,Public,-6.96171,35.873945,Dodoma,Operating
MANCHALI B,113958-3,Dispensary,Public,-6.14702,36.18593,Dodoma,Operating
Nghambaku,106511-9,Dispensary,Public,-6.85508,NA,Dodoma,Operating
MVUMI MISSION,105775-1,Hospital,Private,-6.39181,35.89892,Dodoma,Operating
MM JKT,113927-8,Dispensary,Public,-6.14494,36.02366,Dodoma,Operating
Ikowa,101673-2,Dispensary,Public,-6.227441,36.149142,Dodoma,Operating
NGHAHELEZI,106376-7,Dispensary,Public,-6.3836,36.07281,Dodoma,Operating
Manda,109833-4,Dispensary,Public,-6.775079,35.298047,Dodoma,Operating
WILIKO,108370-8,Dispensary,Public,-6.665385,35.764371,Dodoma,Operating
Manyemba,104282-9,Dispensary,Public,-5.696419,36.17278,Dodoma,Operating
Faraja Medical,122079-7,Health Laboratory,Private,NA,NA,Dodoma,Operating
Makoja,109605-6,Dispensary,Public,-6.20709,36.14169,Dodoma,Operating
Chanhumba,100737-6,Dispensary,Public,-6.337904,36.046607,Dodoma,Operating
ITISO,121782-7,Health Center,Public,-5.62451,36.01972,Dodoma,Operating
Gwandi,101279-8,Dispensary,Public,-5.448179,36.039127,Dodoma,Operating
Uhuru,114711-5,Hospital,Public,-6.13742,36.00249,Dodoma,Operating
MNASE,105238-0,Dispensary,Public,-6.259646,36.061245,Dodoma,Operating
MANDA,120914-7,Health Center,Public,-6.77507,35.29804,Dodoma,Operating
Mgunga,104793-5,Dispensary,Public,-6.27987,36.119505,Dodoma,Operating
NDEBWE,106242-1,Dispensary,Public,-6.36616,35.975513,Dodoma,Operating
Chinangali II,100822-6,Dispensary,Public,-6.144796,36.085071,Dodoma,Operating
J4,124328-6,Health Laboratory,Private,-5.48535,35.84342,Dodoma,Operating
Iringa Mvumi,101856-3,Dispensary,Public,-6.482167,35.925108,Dodoma,Operating
NAGULO MWITIKIRA,106069-8,Dispensary,Public,-6.600192,35.622014,Dodoma,Operating
NDOGOWE,106257-9,Dispensary,Public,-6.921388,35.642813,Dodoma,Operating
Haneti,101314-3,Health Center,Public,-5.48546,35.84359,Dodoma,Operating
NKWENDA,106557-2,Dispensary,Public,-6.478725,35.747993,Dodoma,Operating
Huzi,101425-7,Dispensary,Public,-6.652928,35.488999,Dodoma,Operating
ITISO RC,101993-4,Dispensary,Private,-5.635302,36.03234,Dodoma,Operating
MVUMI MAKULU,105774-4,Dispensary,Public,-6.347827,35.846517,Dodoma,Operating
Itiso Government,101992-6,Dispensary,Public,-5.635217,36.022249,Dodoma,Operating
Fufu,101155-0,Dispensary,Public,-6.691409,35.977163,Dodoma,Operating
NHINHI,106464-1,Dispensary,Public,-6.58447,35.745513,Dodoma,Operating
ZAJILWA,108403-7,Dispensary,Public,-5.484135,36.099494,Dodoma,Operating
Miganga,104873-5,Dispensary,Public,-6.426016,36.042843,Dodoma,Operating
Chifukulo,100786-3,Dispensary,Public,-6.571506,35.518788,Dodoma,Operating
MPWAYUNGU,105400-6,Health Center,Public,-6.70994,35.58721,Dodoma,Operating
SEGALA,107345-1,Dispensary,Public,-5.57757,36.129083,Dodoma,Operating
Chilonwa,100814-3,Dispensary,Public,-6.039112,36.145826,Dodoma,Operating
JENIPHER,124320-3,Health Laboratory,Private,-6.59881,35.81624,Dodoma,Operating
CHINOJE,100827-5,Dispensary,Public,-6.42957,36.11771,Dodoma,Operating
Mloda,105210-9,Dispensary,Public,-6.56402,35.86791,Dodoma,Operating
Mlowa Bwawani Government,105217-4,Dispensary,Public,-6.598915,35.816841,Dodoma,Operating
Mlowa barabarani,108582-8,Health Center,Public,-6.50046,35.839887,Dodoma,Operating
ILANGALI,101716-9,Dispensary,Public,-6.87245,35.087,Dodoma,Operating
Chenene,100770-7,Dispensary,Public,-5.569408,35.845557,Dodoma,Operating
IGUNGULI,114933-5,Dispensary,Public,-6.86693,36.01121,Dodoma,Operating
Mlimwa,105208-3,Dispensary,Public,-5.956445,36.234504,Dodoma,Operating
Chamwino,113853-6,Hospital,Public,-6.52546,35.83114,Dodoma,Operating
Humekwa,101403-4,Dispensary,Public,-5.53783,35.723189,Dodoma,Operating
Majeleko,104045-0,Dispensary,Public,-6.08012,36.180559,Dodoma,Operating
MLOWA BWAWANI,108628-9,Dispensary,Private,-6.598915,35.816841,Dodoma,Operating
ILEWELO,109576-9,Dispensary,Public,-6.771502,35.845672,Dodoma,Operating
MSANGA,105430-3,Dispensary,Public,-6.041223,36.029084,Dodoma,Operating
Mlebe,105197-8,Dispensary,Public,-6.225363,36.068599,Dodoma,Operating
Idifu,101479-4,Dispensary,Public,-6.436293,35.982823,Dodoma,Operating
MATEMENJI VISION CENTRE,112864-4,Clinic,Private,NA,NA,Dodoma,Operating
JEHOVA SHAMMAH,121528-4,Health Laboratory,Private,NA,NA,Dodoma,Operating
Manchali,104216-7,Dispensary,Public,-6.13941,36.1676,Dodoma,Operating
Makang'wa,104083-1,Dispensary,Public,-6.423481,35.867804,Dodoma,Operating
CONSOLATHA,112465-0,Dispensary,Private,-6.78046,35.29842,Dodoma,Operating
MUUNGANO,105729-8,Dispensary,Public,-6.312592,35.87229,Dodoma,Operating
DABALO,100941-4,Health Center,Public,-5.80465,36.11832,Dodoma,Operating
Central Health,122077-1,Health Laboratory,Private,NA,NA,Dodoma,Operating
SULI,107659-5,Dispensary,Public,-6.74684,35.92917,Dodoma,Operating
MSAMALO,123440-0,Health Center,Public,-6.27987,36.11905,Dodoma,Operating
Igandu,101528-8,Dispensary,Public,-6.360067,36.137459,Dodoma,Operating
Chinangali I,100821-8,Dispensary,Public,-6.102536,36.176224,Dodoma,Operating
KIMEJI,122516-8,Dispensary,Public,-5.56111,36.26015,Dodoma,Operating
KWAHEMU,114932-7,Dispensary,Public,-5.47724,35.92456,Dodoma,Operating
CHATO,100751-7,Hospital,Public,-2.64382,31.77254,Geita,Operating
MKUNGO,105138-2,Dispensary,Public,-2.84516,31.73733,Geita,Operating
CHATO COHEST,121291-9,Clinic,Private,-2.630607,31.781046,Geita,Operating
KAJORO,122179-5,Health Laboratory,Private,-3.03274,31.75813,Geita,Operating
BAHEBE HEALTH LABORATORY,122023-5,Health Laboratory,Private,-2.53297,31.69503,Geita,Operating
BWANGA,100650-1,Health Center,Public,-3.0347,31.76082,Geita,Operating
NYAMIREMBE,106733-9,Dispensary,Public,-2.52618,31.7167,Geita,Operating
CHATO PRISON,122888-1,Dispensary,Public,-2.61989,31.72724,Geita,Operating
MUUNGANO,109903-5,Health Center,Private,-2.377312,31.736332,Geita,Operating
MAKURUGUSI,104145-8,Dispensary,Public,-2.91882,31.74032,Geita,Operating
KASENGA,102417-3,Dispensary,Public,-2.639851,31.448732,Geita,Operating
KMT BUZIKU,111135-0,Dispensary,Private,-3.03374,31.75133,Geita,Operating
BUSAKA,100580-0,Dispensary,Public,-2.96956,31.73053,Geita,Operating
URAFIKI PRINMAT,111136-8,Dispensary,Private,-2.37388,31.72511,Geita,Operating
BUZIKU,100638-6,Dispensary,Public,-2.9805,31.66348,Geita,Operating
MLIMANI,122372-6,Dispensary,Public,-2.63299,31.74501,Geita,Operating
KATETE,102475-1,Dispensary,Public,-2.375205,31.685286,Geita,Operating
KAKENENO,122371-8,Dispensary,Public,-2.88576,31.62757,Geita,Operating
HURUMA,111370-3,Dispensary,Private,-3.00299,31.92007,Geita,Operating
SHIMBALA,114378-3,Health Laboratory,Private,-2.637704,31.76431,Geita,Operating
MUSASA,120369-4,Dispensary,Public,-3.0315654,31.7560552,Geita,Operating
SONVID,122332-0,Clinic,Private,-3.00526,31.92187,Geita,Operating
KIGONGO,102721-8,Dispensary,Public,-2.45747,31.7902,Geita,Operating
KINSABE,111371-1,Dispensary,Public,-3.178117,31.824473,Geita,Operating
RAHMA,113962-5,Dispensary,Private,-2.63769,31.755,Geita,Operating
DESTINO HEALTH,123307-1,Health Laboratory,Private,-2.63869,31.77149,Geita,Operating
NYARUTEMBO,114638-0,Health Center,Public,-2.931388,31.597884,Geita,Operating
SHISHI,112898-2,Health Laboratory,Private,-2.37379,NA,Geita,Operating
AFYA NJEMA,124103-3,Dispensary,Private,-3.03038,31.76134,Geita,Operating
NYABILEZI,106632-3,Health Center,Public,-2.73794,31.72403,Geita,Operating
BUTARAMA,109819-3,Health Center,Public,-2.47813,31.74878,Geita,Operating
MUGANZA,103272-1,Dispensary,Private,-2.37774,31.73426,Geita,Operating
MNEKEZI,120839-6,Dispensary,Public,-3.3931042,31.635262,Geita,Operating
Y-LABORATORY,112902-2,Health Laboratory,Private,-2.6385067,31.766903,Geita,Operating
MARYELIZA,124325-2,Health Laboratory,Private,-3.01787,31.90367,Geita,Operating
BUZIRAYOMBO,100640-2,Dispensary,Public,-2.78106,31.7802,Geita,Operating
ILEMELA,101734-2,Health Center,Public,-2.62624,31.65726,Geita,Operating
CHATO,120343-9,Hospital,Public,-2.6444392,31.772888,Geita,Operating
NYABUGERA,106636-4,Dispensary,Private,-2.35691,31.74156,Geita,Operating
ELSHADAI HEALTH CARE,122636-4,Health Laboratory,Private,-3.004267,31.9250889,Geita,Operating
KATENDE,102470-2,Health Center,Public,-2.70833,31.67925,Geita,Operating
MABUGA,112854-5,Health Laboratory,Private,-2.97953,31.66202,Geita,Operating
ILYAMCHELE,109718-7,Dispensary,Public,-2.74155,31.61503,Geita,Operating
BWINA,113917-9,Health Center,Public,-2.6232510000000002,31.812276,Geita,Operating
HOPE,123675-1,Health Laboratory,Private,-2.37119,31.72528,Geita,Operating
MASANJA,112848-7,Health Laboratory,Private,-2.78187,31.77738,Geita,Operating
KIBUMBA,102626-9,Dispensary,Public,-2.87143,31.8498,Geita,Operating
IHANGA,101607-0,Dispensary,Public,-2.954371,31.639281,Geita,Operating
KIBEHE,102592-3,Dispensary,Public,-2.4768,31.72818,Geita,Operating
MUGIZI,112863-6,Health Laboratory,Private,-3.00306,31.92063,Geita,Operating
NYANTIMBA,106790-9,Dispensary,Public,-3.00672,31.52418,Geita,Operating
IPARAMASA,122369-2,Health Center,Public,-3.16781,31.87991,Geita,Operating
NYAMBITI,106709-9,Dispensary,Public,-2.54891,31.64822,Geita,Operating
ICHWANKIMA,101466-1,Dispensary,Public,-2.6111,31.55782,Geita,Operating
BUSERESERE,109820-1,Dispensary,Public,-3.006113,31.920577,Geita,Operating
MALEBE,122370-0,Health Center,Public,-2.88246,31.73753,Geita,Operating
GOSHEN,114931-9,Dispensary,Private,-3.06282,31.74539,Geita,Operating
RUKAMWO,121875-9,Clinic,Private,-6.448742,35.804692,Geita,Operating
MKULIMA,105125-9,Dispensary,Private,-2.64086,31.76466,Geita,Operating
BUPANDWAMPULI,120818-0,Dispensary,Public,-2.400305,31.688195,Geita,Operating
MUGANZA,113896-5,Health Center,Public,-2.371225,31.72292,Geita,Operating
KACHWAMBA,102150-0,Health Center,Public,-2.6599,31.57784,Geita,Operating
BUTENGORUMASA,109747-6,Dispensary,Public,-3.02183,31.89297,Geita,Operating
BAKWATA SHAMSIYA,100248-4,Dispensary,Private,-3.00282,31.92115,Geita,Operating
KASALA,102393-6,Dispensary,Public,-2.89902,31.79016,Geita,Operating
MUTUNDU,111643-3,Dispensary,Public,-2.99249,31.84141,Geita,Operating
BRASONITY,121676-1,Health Laboratory,Private,-2.63421,31.78095,Geita,Operating
SISI KWA SISI,112833-9,Health Laboratory,Private,-3.03381,31.75855,Geita,Operating
MAPINDUZI,114810-5,Health Center,Public,-3.0166072,31.8927256,Geita,Operating
MKOLANI,120817-2,Dispensary,Public,-2.3912567,31.6704483,Geita,Operating
GOIMA,101235-0,Dispensary,Public,-5.109651,36.005145,Dodoma,Operating
AGAPE HEALTH LABORATORY,122628-1,Health Laboratory,Private,-5.18113,36.29479,Dodoma,Operating
KELEMA,102533-7,Dispensary,Public,-5.112777,35.822232,Dodoma,Operating
JANGALO,102075-9,Dispensary,Public,-5.049334,36.203375,Dodoma,Operating
KINYAMSHINDO,102972-7,Dispensary,Public,-5.10131,35.146862,Dodoma,Operating
CHASE,100750-9,Dispensary,Public,-5.594744,35.558018,Dodoma,Operating
LAHODA,103448-7,Dispensary,Public,-5.08727,35.369638,Dodoma,Operating
KIDOKA,102666-5,Dispensary,Public,-5.407006,35.852318,Dodoma,Operating
ILULU,120376-9,Dispensary,Private,-5.16193,35.29838,Dodoma,Operating
MAGASA,103910-6,Dispensary,Public,-5.20876,36.21324,Dodoma,Operating
TANDALA,107737-9,Dispensary,Public,-4.955677,36.017738,Dodoma,Operating
ISUSUMYA,124211-4,Dispensary,Public,-5.24383,36.24981,Dodoma,Operating
OVADA MEDCARE,121733-0,Dispensary,Private,-5.18304,35.24004,Dodoma,Operating
SANKWALETO,124236-1,Dispensary,Public,-5.39483,35.50065,Dodoma,Operating
KWAMTORO,103382-8,Health Center,Public,-5.228832,35.425987,Dodoma,Operating
WAIRO,122713-1,Dispensary,Public,-5.15832,35.52354,Dodoma,Operating
FARKWA,101137-8,Dispensary,Public,-5.401141,35.616037,Dodoma,Operating
BABAYU,100214-6,Dispensary,Public,-5.626108,35.703579,Dodoma,Operating
NKULARI,124253-6,Dispensary,Public,-5.18974,36.23081,Dodoma,Operating
MAGAMBUA,103903-1,Dispensary,Private,-5.16193,35.29838,Dodoma,Operating
HUMEKWA,122480-7,Dispensary,Public,-5.52574,35.70596,Dodoma,Operating
MAZIWA,110512-1,Dispensary,Public,-5.564852,35.449921,Dodoma,Operating
MRIJO,105405-5,Health Center,Public,-5.17845,36.29285,Dodoma,Operating
TUMBAKOSE,107937-5,Dispensary,Public,-5.41217,35.697426,Dodoma,Operating
MWAIKISABE,105819-7,Dispensary,Public,-5.341774,36.132044,Dodoma,Operating
FARKWA VA,101138-6,Dispensary,Private,-5.419301,35.605937,Dodoma,Operating
KINKIMA,123328-7,Dispensary,Public,-4.58449,36.08172,Dodoma,Operating
GONGA,101243-4,Dispensary,Public,-5.416474,35.476411,Dodoma,Operating
OVADA,106941-8,Dispensary,Public,-5.180528,35.243912,Dodoma,Operating
SANZAWA,107298-2,Dispensary,Public,-5.386211,35.318976,Dodoma,Operating
BARAKA MEDICAL,123330-3,Health Laboratory,Private,NA,NA,Dodoma,Operating
MPENDO,105358-6,Dispensary,Public,-5.663642,35.353918,Dodoma,Operating
MOTO,105315-6,Dispensary,Public,-5.332992,35.380476,Dodoma,Operating
MONDO,105284-4,Dispensary,Public,-5.00688,35.93571,Dodoma,Operating
CHURUKU,100899-4,Dispensary,Public,-5.01277,36.127732,Dodoma,Operating
KAMWENE,122119-1,Health Laboratory,Private,NA,NA,Dodoma,Operating
JOGOLO,102097-3,Dispensary,Public,-5.224799,35.177004,Dodoma,Operating
ITOLWA,101997-5,Dispensary,Public,-5.042742,36.231495,Dodoma,Operating
GOIMA VA,101236-8,Dispensary,Private,-5.11325,36.00151,Dodoma,Operating
MAKAMAKA,123318-8,Dispensary,Public,-5.07134,35.55447,Dodoma,Operating
IGUNGA,112114-4,Dispensary,Public,-5.04619,36.02897,Dodoma,Operating
SOYA,107558-9,Health Center,Public,-5.22091,36.16433,Dodoma,Operating
CHEMBA,114015-1,Hospital,Public,-5.26562,35.87216,Dodoma,Operating
OMBIRI,122487-2,Dispensary,Public,-5.27581,36.00044,Dodoma,Operating
CHANDAMA,100727-7,Dispensary,Public,-5.144677,36.167506,Dodoma,Operating
MSAADA,105410-5,Dispensary,Public,-5.35993,36.24116,Dodoma,Operating
KHUBUNKO,102553-5,Dispensary,Public,-5.48301,35.635516,Dodoma,Operating
FARKWA,122473-2,Health Center,Public,-5.40279,35.59025,Dodoma,Operating
MAPANGO,122453-4,Dispensary,Public,-5.40279,35.59025,Dodoma,Operating
MWAILANJE,109671-8,Dispensary,Public,-5.270403,36.150303,Dodoma,Operating
MAKORONGO,104129-2,Health Center,Public,-5.525658,35.643301,Dodoma,Operating
HAMAI,101305-1,Health Center,Public,-5.050472,36.113439,Dodoma,Operating
CHAMBALO,100716-0,Dispensary,Public,-5.248765,35.919481,Dodoma,Operating
GWANDI,101278-0,Dispensary,Public,-5.306971,35.818072,Dodoma,Operating
OVADA VA,106942-6,Dispensary,Private,-5.18304,35.24004,Dodoma,Operating
LALTA,103455-2,Dispensary,Public,-5.17049,35.309635,Dodoma,Operating
MRIJO JUU,109699-9,Dispensary,Public,-5.173729,36.258371,Dodoma,Operating
ROFATI,124203-1,Dispensary,Public,-5.34057,35.78582,Dodoma,Operating
MLONGIA,123374-1,Dispensary,Public,-5.01215,36.23369,Dodoma,Operating
ADONAI,122870-9,Dispensary,Private,NA,NA,Mbeya,Operating
GODIMA,120843-8,Dispensary,Public,-8.30384,33.29495,Mbeya,Operating
EVEREST,123710-6,Dispensary,Private,-8.52103,33.42091,Mbeya,Operating
